epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,2.398904800415039,0.09309489296791248,2.398291990160942,0.12179604358971119
2,2.1602866649627686,0.15060293741692277,2.190252736210823,0.17013173177838326
3,2.17826247215271,0.16757897125150925,2.17964531481266,0.18297976162284613
4,2.2151176929473877,0.17029099491305819,2.2285454124212265,0.17290454544126987
5,2.2227084636688232,0.17750613290564457,2.117552876472473,0.23679562751203775
6,2.258617877960205,0.22520350132669723,2.2688658088445663,0.18673329427838326
7,2.174673318862915,0.1902234731312085,2.1316391825675964,0.19187790900468826
8,2.0321238040924072,0.19035091032659202,2.084615543484688,0.2491377154365182
9,2.219470739364624,0.1932585701010281,2.262997806072235,0.15588015224784613
10,2.1777632236480713,0.1661881132793606,2.185721978545189,0.17732504941523075
11,2.0275235176086426,0.1715240497562222,2.173749789595604,0.17940907552838326
12,2.325913190841675,0.17866103283892898,2.189237967133522,0.20510513614863157
13,2.0545690059661865,0.18713959155226112,2.1585130095481873,0.18990712240338326
14,2.222837448120117,0.2054278307167211,2.138576716184616,0.22376890759915113
15,2.0667457580566406,0.2167164799862338,2.0939114540815353,0.2252119341865182
16,2.0058422088623047,0.21888988224187292,2.094076707959175,0.2211051769554615
17,2.164397954940796,0.1980359731312085,2.171617478132248,0.20173495635390282
18,2.372464895248413,0.14493397158339508,2.3686236143112183,0.1326691322028637
19,2.351553440093994,0.1316297231312085,2.3506156504154205,0.11726645566523075
20,2.365910530090332,0.1169535331708148,2.376004546880722,0.1418768698349595
21,2.373699188232422,0.15489946395382845,2.2992007434368134,0.158103390596807
22,2.234865188598633,0.1649938869969289,2.2134018540382385,0.17330555990338326
23,2.1578187942504883,0.1666490776198251,2.1931284368038177,0.178140583448112
24,2.133232593536377,0.173413207264323,2.173910602927208,0.18340259231626987
25,2.122678279876709,0.17174955395827615,2.180361956357956,0.1699094083160162
