epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,2.0150551795959473,0.2489073251871238,2.010827697813511,0.3682658728212118
2,1.5034618377685547,0.47469773462840487,1.4288771227002144,0.5551477298140526
3,1.3502484560012817,0.576134290910305,1.1800306662917137,0.609761469066143
4,0.9525494575500488,0.6290217400493479,1.0218489579856396,0.6517931334674358
5,0.6950172781944275,0.668759756966641,0.9219723977148533,0.6830867677927017
6,0.8188136219978333,0.6971797544257086,0.8626800701022148,0.6980447955429554
7,0.9199559092521667,0.7213315995115983,0.7894587330520153,0.7349754795432091
8,0.7247200012207031,0.7392868094874504,0.7429641149938107,0.7537306733429432
9,0.5517182350158691,0.7580852952218593,0.7002196162939072,0.7711041383445263
10,0.8274294137954712,0.7696163739476886,0.6624879278242588,0.7826005630195141
11,0.5023613572120667,0.7811504396280848,0.6403207369148731,0.7890354879200459
12,0.9500963091850281,0.7911547606152699,0.6194613073021173,0.7963597066700459
13,0.8832853436470032,0.7957559416168615,0.5988911669701338,0.8014212101697922
14,0.7158970236778259,0.8016698261848966,0.5875332076102495,0.8106507621705532
15,0.6962475776672363,0.808523062028383,0.5805300083011389,0.8120719715952873
16,0.47854378819465637,0.8145350132669721,0.5656579434871674,0.8154026754200459
17,0.40072396397590637,0.818969928680506,0.5684355031698942,0.8112522847950459
18,0.5108255743980408,0.8246971373271225,0.5396071318536997,0.8221471905708313
19,0.4021681249141693,0.8268904515675136,0.5337673779577017,0.8240566812455654
20,0.5414986610412598,0.8297095029873955,0.5382357146590948,0.8211488090455532
21,0.4817226529121399,0.833126413642912,0.5175324659794569,0.8323096707463264
22,0.40322649478912354,0.8366309377483856,0.5232271272689104,0.8309144340455532
23,0.3585851192474365,0.8425054957992152,0.5195294003933668,0.8305570557713509
24,0.5394330620765686,0.8431611007317564,0.5053284410387278,0.8314463496208191
25,0.5666040182113647,0.8447565548402026,0.5150589775294065,0.8290049433708191
