epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,2.176398277282715,0.11789487627215851,2.1769299805164337,0.17991501837968826
2,2.2474241256713867,0.16755905915471844,2.208392456173897,0.16784304287284613
3,2.2855865955352783,0.16841079787652297,2.214426949620247,0.18219955079257488
4,2.2272891998291016,0.16778456335677241,2.2234782576560974,0.17869431525468826
5,2.2155539989471436,0.18478050928814968,2.1838025897741318,0.17356736212968826
6,2.1785175800323486,0.17030941364460422,2.171595975756645,0.17585189454257488
7,2.3964688777923584,0.14210446666281923,2.3982333838939667,0.10641518421471119
8,2.4050750732421875,0.1195475778969607,2.393747791647911,0.110251828096807
9,2.31866455078125,0.11487819786582674,2.368408352136612,0.1165558509528637
10,2.4541099071502686,0.13077649101614952,2.4012576937675476,0.09411673014983535
11,2.2168784141540527,0.13545831612178258,2.185821905732155,0.17598695121705532
12,2.3451855182647705,0.12687073883257413,2.351691409945488,0.1257199551910162
13,2.1226589679718018,0.1415185540690458,2.1733716130256653,0.1859052935615182
14,2.0629193782806396,0.1567707005748175,2.1581863164901733,0.17898208927363157
15,2.3308322429656982,0.1386775997348298,2.260819837450981,0.15168612822890282
16,2.4887337684631348,0.11988060725362677,2.3939662277698517,0.103660031221807
17,2.3362390995025635,0.11234289374118461,2.348829284310341,0.1364621426910162
18,2.38573956489563,0.11757976774658475,2.3799847811460495,0.1235226895660162
19,2.376450538635254,0.11951820759620882,2.3731393814086914,0.10632376139983535
20,2.3350090980529785,0.12620667138494046,2.205558404326439,0.175210895948112
21,2.2580132484436035,0.17480306965964182,2.219788536429405,0.18153257947415113
22,2.2346153259277344,0.15333437538684758,2.201517418026924,0.1822431841865182
23,2.280829429626465,0.17680174347601438,2.17778779566288,0.17720765434205532
24,2.3273754119873047,0.17351177200338894,2.30334235727787,0.15960771217942238
25,2.2621562480926514,0.17494046290342072,2.1749601662158966,0.18089158087968826
