epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,2.396324872970581,0.0943772301525998,2.4015889167785645,0.0972687415778637
2,2.1563336849212646,0.11984277432574365,2.2029745876789093,0.17534595169126987
3,2.3941335678100586,0.136454915081648,2.40482534468174,0.09405543538741767
4,2.3923046588897705,0.09319345765095904,2.39756216108799,0.09476188477128744
5,2.3700482845306396,0.10145597042221773,2.3811009377241135,0.1165122170932591
6,2.1144821643829346,0.15318851945991802,2.1842392832040787,0.1782101895660162
7,2.1957404613494873,0.17880788434268838,2.1629679650068283,0.18502015434205532
8,2.2150719165802,0.18190122418161622,2.1643610894680023,0.17940491996705532
9,2.1267504692077637,0.18705098286159055,2.049971602857113,0.20379716530442238
10,2.5623831748962402,0.18745171323530657,2.403471678495407,0.1209503822028637
11,2.1370646953582764,0.17670317879296782,2.1038213819265366,0.21405107155442238
12,2.194049119949341,0.20488821362194262,2.125238910317421,0.19771546684205532
13,2.1753358840942383,0.20450739528899803,2.0729083120822906,0.21620470378547907
14,2.0604236125946045,0.21680459088848947,2.0654603093862534,0.22812396101653576
15,2.2893571853637695,0.17086794714730486,2.1040708273649216,0.18111805990338326
16,2.366645336151123,0.17158279035772597,2.1593018621206284,0.18062562309205532
17,2.104551315307617,0.17247335764026284,2.142931506037712,0.18932741787284613
18,2.087522268295288,0.2048105566125167,2.0272159203886986,0.23726624809205532
19,2.0187456607818604,0.21940809387461582,2.029710032045841,0.23753220587968826
20,1.9545444250106812,0.23305582552027881,2.0116407945752144,0.23315949086099863
21,1.9041953086853027,0.2343869472580745,2.0152794867753983,0.23156374599784613
22,2.078476667404175,0.23308569349740682,2.0023287534713745,0.23553544655442238
23,1.9911507368087769,0.21085138025140404,2.0734659284353256,0.21092087775468826
24,2.269030809402466,0.22615280915471844,2.0839634463191032,0.22093064337968826
25,2.0592362880706787,0.22290315966408952,2.00052647292614,0.2428336925804615
